Date,Open,High,Low,Close,Adj Close,Volume
6/6/16,77.110001,78.330002,76.699997,78.059998,78.059998,19166100
6/7/16,78.190002,78.370003,77.32,77.839996,77.839996,12878000
6/8/16,78,78.529999,77.375,77.639999,77.639999,11614100
6/9/16,77.389999,78.07,76.779999,77.559998,77.559998,8994400
6/10/16,76.43,77.050003,75.760002,75.919998,75.919998,10421100
6/13/16,75.25,76.455002,74.849998,75.449997,75.449997,11300800
6/14/16,76.889999,78.449997,76.75,77.769997,77.769997,22358900
6/15/16,78.309998,78.768997,77.510002,78.389999,78.389999,14734800
6/16/16,77.839996,78.400002,76.199997,78.269997,78.269997,13570700
6/17/16,78.449997,78.449997,76.480003,77,77,15582600
6/20/16,77.900002,78.790001,77.839996,78.150002,78.150002,9625600
6/21/16,78.75,79.080002,78.400002,78.620003,78.620003,8881800
6/22/16,79.040001,79.120003,78.209999,78.730003,78.730003,8170900
6/23/16,79.160004,79.459999,78.550003,79.139999,79.139999,8279500
6/24/16,76.830002,77.5,75.43,76.290001,76.290001,18224800
6/27/16,75.800003,75.970001,73.300003,74.230003,74.230003,15131300
6/28/16,75.5,76.599998,75.5,76.279999,76.279999,11266200
6/29/16,76.980003,78.480003,76.900002,78.040001,78.040001,11460000
6/30/16,78.309998,79.760002,78.279999,79.529999,79.529999,12485300
7/1/16,79.120003,80.050003,79.120003,79.650002,79.650002,7271300
7/5/16,79.040001,79.550003,78.370003,78.970001,78.970001,6845200
7/6/16,78.470001,78.82,77.68,78.639999,78.639999,7737600
7/7/16,79,79.489998,78.709999,79.349998,79.349998,6819200
7/8/16,78.440002,79.349998,77.800003,78.989998,78.989998,14029100
7/11/16,79.330002,81.900002,79.239998,81.459999,81.459999,17417500
7/12/16,81.790001,82.879997,81.510002,81.739998,81.739998,15294100
7/13/16,81.830002,81.879997,80.370003,80.57,80.57,10739200
7/14/16,81.18,82.239998,80.860001,81.739998,81.739998,9361500
7/15/16,81.779999,82.489998,80.964996,81.25,81.25,8919900
7/18/16,80.599998,82.790001,80.599998,82.650002,82.650002,12113600
7/19/16,82.480003,83.690002,82.050003,82.769997,82.769997,9799400
7/20/16,83.269997,84.699997,83.230003,84.419998,84.419998,13991000
7/21/16,84.709999,85,83.660004,84.18,84.18,10163500
7/22/16,84,84.5,83.809998,84.489998,84.489998,5988400
7/25/16,84.470001,84.790001,82.610001,83.190002,83.190002,13185900
7/26/16,82.860001,83.629997,82.629997,83.589996,83.589996,7714700
7/27/16,83.599998,83.639999,83,83.099998,83.099998,11629000
7/28/16,83.459999,83.489998,82.120003,83.120003,83.120003,7476500
7/29/16,83.370003,83.419998,81.945,82.480003,82.480003,8709300
8/1/16,82.790001,84.800003,82.589996,84.339996,84.339996,13401200
8/2/16,84.339996,84.339996,82.910004,83.800003,83.800003,7691600
8/3/16,83.300003,83.839996,83.169998,83.669998,83.669998,5365800
8/4/16,83.75,84.980003,83.690002,84.75,84.75,10731600
8/5/16,85.010002,85.080002,84.440002,84.589996,84.589996,9401700
8/8/16,84.989998,85.019997,84.300003,85,85,11528200
8/9/16,85.050003,85.629997,84.800003,85.239998,85.239998,15349200
8/10/16,86.010002,87.730003,86.010002,87.330002,87.330002,28195900
8/11/16,92.139999,92.800003,91.260002,91.769997,91.769997,54169200
8/12/16,92.980003,98.349998,92.910004,98.25,98.25,71968300
8/15/16,98.279999,98.860001,96.82,97.169998,97.169998,33813400
8/16/16,96.150002,97.150002,95.050003,96.660004,96.660004,27514000
8/17/16,96.169998,97.25,96.050003,97,97,14980900
8/18/16,97.25,97.940002,96.620003,97,97,15009000
8/19/16,96.910004,97.239998,96.339996,96.860001,96.860001,14267100
8/22/16,96.470001,96.629997,94.75,95.650002,95.650002,16222900
8/23/16,95.589996,96.480003,95.410004,95.790001,95.790001,9646800
8/24/16,95.68,96.300003,93.559998,93.879997,93.879997,12726600
8/25/16,93.75,94.690002,93.120003,93.940002,93.940002,13039900
8/26/16,94.150002,95.449997,94.080002,95.059998,95.059998,14133900
8/29/16,94.599998,95.160004,94.209999,94.879997,94.879997,8818300
8/30/16,95.349998,96.68,95.169998,96,96,13994200
8/31/16,96.139999,97.199997,96.010002,97.190002,97.190002,28617000
9/1/16,97.300003,98,97.010002,97.419998,97.419998,13387400
9/2/16,97.970001,99.665001,97.970001,99.25,99.25,17482600
9/6/16,100.449997,104.300003,100.449997,103.779999,103.779999,32803800
9/7/16,103.839996,104,102.260002,102.32,102.32,15758800
9/8/16,101.93,103.779999,101.629997,102.57,102.57,15475500
9/9/16,101.800003,102.209999,99.050003,99.620003,99.620003,21250400
9/12/16,97.379997,101.379997,97,100.800003,100.800003,17318200
9/13/16,100.379997,101.489998,98.839996,100.279999,100.279999,20004900
9/14/16,100.080002,102.589996,100.019997,102.400002,102.400002,19604700
9/15/16,102.620003,104.480003,102.529999,104.449997,104.449997,20795900
9/16/16,104,105.389999,103.860001,104.639999,104.639999,20363500
9/19/16,105.160004,105.5,102.195,103.029999,103.029999,15234600
9/20/16,102.940002,103.730003,100.93,101.360001,101.360001,12863800
9/21/16,102.459999,106.190002,102.209999,106,106,22997100
9/22/16,107.57,109.760002,107.480003,109.360001,109.360001,35627700
9/23/16,108.25,108.400002,106.709999,107.709999,107.709999,23083000
9/26/16,106.519997,107.059998,105.300003,105.889999,105.889999,16805300
9/27/16,106.519997,108.489998,106.370003,108.260002,108.260002,17556700
9/28/16,108.440002,109.870003,107.160004,108.75,108.75,16371600
9/29/16,106.510002,106.690002,104.57,105.550003,105.550003,30236700
9/30/16,106.5,107.099998,105.790001,105.790001,105.790001,15577500
10/3/16,105.449997,106.290001,104.980003,105.379997,105.379997,10849500
10/4/16,105.93,106.230003,105.050003,105.449997,105.449997,11068800
10/5/16,105.870003,107.449997,105.660004,106.959999,106.959999,13176500
10/6/16,107.300003,107.510002,106.184998,107.080002,107.080002,9885600
10/7/16,106.889999,107.550003,105.559998,106,106,8954400
10/10/16,106.790001,109,106.559998,108.410004,108.410004,11516600
10/11/16,107.889999,107.970001,104.75,105.230003,105.230003,14916600
10/12/16,105.050003,105.110001,101.82,103.620003,103.620003,18435000
10/13/16,102.059998,102.550003,99,102.150002,102.150002,22390000
10/14/16,104.269997,104.699997,101.029999,101.849998,101.849998,12789500
10/17/16,101.5,103.470001,101.269997,102.839996,102.839996,10351700
10/18/16,104.470001,104.989998,103.309998,103.339996,103.339996,11107200
10/19/16,104.330002,104.800003,103.650002,103.93,103.93,8918900
10/20/16,104.199997,104.739998,103.57,103.849998,103.849998,7109800
10/21/16,103.699997,103.940002,102.75,103.940002,103.940002,8073100
10/24/16,104.980003,105.300003,103.550003,104.5,104.5,10898800
10/25/16,104.860001,105.199997,104.019997,104.220001,104.220001,8985700
10/26/16,103.68,104,102.699997,102.779999,102.779999,7579800
10/27/16,103.379997,104.110001,101.849998,102.379997,102.379997,8807100
10/28/16,102.349998,103.050003,101.550003,101.93,101.93,8479500
10/31/16,102.650002,103.209999,101.419998,101.690002,101.690002,15837900
11/1/16,100.43,101.239998,99.209999,101.150002,101.150002,21287300
11/2/16,103.849998,104.099998,97.300003,98.510002,98.510002,36939900
11/3/16,98.040001,99.300003,96.459999,97.75,97.75,17412600
11/4/16,96.900002,98.790001,96.669998,97.57,97.57,9048500
11/7/16,100.07,100.620003,99.160004,99.349998,99.349998,11198300
11/8/16,99.389999,99.989998,98.360001,99.849998,99.849998,8091100
11/9/16,97.379997,98.580002,95.800003,96.669998,96.669998,20948000
11/10/16,98.339996,98.5,92.220001,94.339996,94.339996,27346700
11/11/16,93.860001,94.089996,91.099998,92.989998,92.989998,23725800
11/14/16,92.450996,92.540001,87.879997,89.769997,89.769997,27356200
11/15/16,91,93.489998,90.75,91,91,16723000
11/16/16,91.389999,93.68,91.330002,92.860001,92.860001,14079700
11/17/16,94.709999,94.980003,93.639999,94.07,94.07,10380200
11/18/16,94.849998,95.300003,92.669998,93.389999,93.389999,10032600
11/21/16,94.050003,94.660004,93,93.410004,93.410004,8960000
11/22/16,94.239998,94.419998,93.160004,93.209999,93.209999,10403600
11/23/16,92.529999,93.400002,91.449997,93.029999,93.029999,11721700
11/25/16,93.550003,93.75,92.769997,93.010002,93.010002,4868500
11/28/16,93.019997,95.740997,93,93.760002,93.760002,14340100
11/29/16,93.669998,96.055,93.389999,94.989998,94.989998,14146900
11/30/16,95.279999,95.480003,93.300003,94.019997,94.019997,11447700
12/1/16,94,94.055,89.18,89.860001,89.860001,24030700
12/2/16,90.379997,91.739998,89.949997,90.480003,90.480003,11718800
12/5/16,90.050003,91.400002,89.57,90.989998,90.989998,8902600
12/6/16,91.559998,91.93,89.959999,90.400002,90.400002,7787800
12/7/16,90.519997,91.650002,89.5,91.07,91.07,13240000
12/8/16,91.800003,93.080002,91.029999,92.309998,92.309998,10919500
12/9/16,92.510002,93.639999,92.279999,93.279999,93.279999,9177600
12/12/16,92.050003,92.889999,91.699997,92.470001,92.470001,9355900
12/13/16,92.800003,93.730003,91.870003,92.160004,92.160004,10491300
12/14/16,91.830002,92.260002,90.830002,91.190002,91.190002,9153700
12/15/16,90,90.599998,88.739998,88.849998,88.849998,19215500
12/16/16,89,90.099998,88.559998,88.669998,88.669998,11341500
12/19/16,88.610001,89.82,88.410004,88.93,88.93,10226300
12/20/16,89.190002,90.309998,88.940002,89.839996,89.839996,8434700
12/21/16,89.959999,90.43,89.25,89.25,89.25,9044900
12/22/16,87.889999,88.260002,86.010002,86.800003,86.800003,14404500
12/23/16,86.620003,87.68,86.620003,86.790001,86.790001,6344000
12/27/16,86.720001,87.940002,86.709999,87.540001,87.540001,5228000
12/28/16,88.300003,88.75,87.220001,87.370003,87.370003,6421100
12/29/16,87.82,88.199997,87.160004,87.330002,87.330002,5467100
12/30/16,87.57,88.099998,87.199997,87.809998,87.809998,7211100
1/3/17,89,89,88.080002,88.599998,88.599998,8789400
1/4/17,88.985001,90.889999,88.580002,90.510002,90.510002,11490200
1/5/17,91.910004,94.809998,91.639999,94.370003,94.370003,16821500
1/6/17,94.400002,94.5,93,93.889999,93.889999,7639800
1/9/17,94.160004,95.650002,93.309998,94.720001,94.720001,10829500
1/10/17,96.400002,97.903999,95.550003,96.75,96.75,14780600
1/11/17,96.919998,97.449997,95.599998,96.940002,96.940002,8735900
1/12/17,96.849998,96.849998,94.800003,95.900002,95.900002,8424700
1/13/17,95.949997,97.379997,95.760002,96.269997,96.269997,10701100
1/17/17,96.32,96.589996,95,96.120003,96.120003,6342400
1/18/17,96.269997,96.269997,95.260002,96,96,6610700
1/19/17,96.419998,96.699997,95.580002,96.169998,96.169998,7090000
1/20/17,96.449997,97.150002,95.670998,96.059998,96.059998,9685800
1/23/17,96.480003,98.669998,96.260002,98.410004,98.410004,14090300
1/24/17,103.150002,103.190002,99.940002,101.43,101.43,37181500
1/25/17,102.459999,104.269997,101.900002,104.059998,104.059998,23322800
1/26/17,103.919998,104.57,102.169998,102.75,102.75,12504800
1/27/17,102.25,102.699997,101.290001,102.07,102.07,8031000
1/30/17,101.199997,101.459999,100.089996,101.019997,101.019997,8619800
1/31/17,100.239998,102.089996,100.059998,101.309998,101.309998,7530000
2/1/17,102.07,102.379997,100.870003,101.57,101.57,5736400
2/2/17,101.279999,101.470001,100.559998,100.839996,100.839996,5371600
2/3/17,101.5,101.559998,100.300003,100.389999,100.389999,6197600
2/6/17,100.169998,101.706001,100.019997,100.900002,100.900002,6866700
2/7/17,101.040001,101.599998,100.5,100.830002,100.830002,5655600
2/8/17,101.550003,103.989998,101.160004,103.57,103.57,10178500
2/9/17,103.57,104.18,102.559998,103.339996,103.339996,8435800
2/10/17,103.879997,103.940002,102.309998,102.360001,102.360001,7680300
2/13/17,102.82,104.440002,102.620003,103.099998,103.099998,9729000
2/14/17,103.139999,103.599998,100.896004,101.589996,101.589996,10240700
2/15/17,102.059998,102.129997,100.110001,101.550003,101.550003,12384400
2/16/17,101.860001,102.099998,100.5,100.82,100.82,7464000
2/17/17,100.690002,101.730003,100.300003,100.519997,100.519997,8258200
2/21/17,101.029999,102.540001,100.910004,102.120003,102.120003,8189600
2/22/17,102.480003,105.199997,102.419998,104.199997,104.199997,15779400
2/23/17,104.720001,104.860001,101.82,102.459999,102.459999,10095600
2/24/17,101.389999,103,101.300003,102.949997,102.949997,7356600
2/27/17,102.5,103.824997,102.220001,103.599998,103.599998,6865900
2/28/17,103.889999,103.989998,102.029999,102.900002,102.900002,8017500
3/1/17,103.68,104.989998,103.209999,104.040001,104.040001,10331800
3/2/17,103.800003,104.580002,102.769997,103.190002,103.190002,7983000
3/3/17,102.989998,103.419998,102.440002,103.309998,103.309998,6320900
3/6/17,102.760002,103.25,102.099998,102.309998,102.309998,6290700
3/7/17,102.300003,103.307999,102.110001,102.629997,102.629997,4985200
3/8/17,102.629997,104.290001,102.540001,103.220001,103.220001,7066700
3/9/17,102.970001,103.75,102.760002,103.239998,103.239998,4523600
3/10/17,103.43,103.699997,102.629997,103.389999,103.389999,4120700
3/13/17,103.519997,106.25,103.470001,105.18,105.18,16118900
3/14/17,104.610001,106,103.821999,104.25,104.25,7748400
3/15/17,104.370003,104.489998,102.599998,103.690002,103.690002,11695200
3/16/17,105.25,105.650002,104.301003,105.629997,105.629997,12445200
3/17/17,105.169998,106.5,104.860001,105.610001,105.610001,8778900
3/20/17,106.230003,108.199997,105.940002,107.25,107.25,12447900
3/21/17,108.459999,108.699997,104.699997,105.089996,105.089996,13877700
3/22/17,104.639999,106.120003,103.980003,106.089996,106.089996,7153000
3/23/17,106.949997,108.830002,106.440002,108.25,108.25,13410800
3/24/17,108.400002,109.129997,107.230003,108.040001,108.040001,7578400
3/27/17,106.650002,108.190002,106.510002,108.080002,108.080002,7709400
3/28/17,108.230003,108.949997,107.459999,107.800003,107.800003,6472000
3/29/17,107.970001,109.739998,107.690002,109.510002,109.510002,8788700
3/30/17,109.728996,110.449997,108.660004,108.849998,108.849998,10592500
3/31/17,108.5,109.119003,107.779999,107.830002,107.830002,9002800
4/3/17,108.849998,109.470001,107.519997,108.089996,108.089996,8391400
4/4/17,107.870003,108.260002,106.879997,107.519997,107.519997,6480100
4/5/17,108.360001,108.82,107.32,107.440002,107.440002,8205400
4/6/17,107.589996,108.419998,107.150002,108.040001,108.040001,5211100
4/7/17,107.879997,109.07,106.760002,108.989998,108.989998,8354900
4/10/17,109,111.879997,108.839996,111.699997,111.699997,14798600
4/11/17,111.400002,111.790001,109.459999,110.440002,110.440002,10012100
4/12/17,110.5,111.699997,110.309998,110.629997,110.629997,8099800
4/13/17,110.720001,111.449997,109.82,110.209999,110.209999,6857000
4/17/17,110.910004,111.870003,110.300003,111.760002,111.760002,7128100
4/18/17,111.199997,112.199997,110.866997,111.230003,111.230003,8305100
4/19/17,111.989998,112.199997,110.57,110.760002,110.760002,9603800
4/20/17,111.529999,113.599998,111.480003,112.959999,112.959999,13773500
4/21/17,112.800003,113.169998,112.300003,113.110001,113.110001,8968300
4/24/17,114.040001,115.160004,114.019997,114.860001,114.860001,13386600
4/25/17,115.540001,115.82,114.800003,115.480003,115.480003,11434600
4/26/17,115.370003,115.75,114.622002,114.970001,114.970001,6678800
4/27/17,115,115.959999,114.830002,115.43,115.43,9441500
4/28/17,115.900002,115.989998,115,115.5,115.5,6984900
5/1/17,115.629997,117.239998,115.5,116.68,116.68,7332100
5/2/17,117.07,118.690002,117,118.089996,118.089996,10048200
5/3/17,117.949997,118,115.120003,116.57,116.57,10591100
5/4/17,115.940002,116.410004,115.150002,115.860001,115.860001,6977800
5/5/17,116.050003,116.150002,114.800003,116.040001,116.040001,7099400
5/8/17,116.900002,117.510002,116.199997,116.860001,116.860001,6461900
5/9/17,118.620003,120,118.07,120,120,15219900
5/10/17,120.010002,120.330002,119.099998,119.980003,119.980003,9347300
5/11/17,120.129997,120.5,118.25,120.160004,120.160004,11375500
5/12/17,120.160004,120.468002,119.510002,120.339996,120.339996,9823900
5/15/17,121.029999,121.489998,120.030998,121.400002,121.400002,11125500
5/16/17,121.980003,124.339996,121.739998,124.019997,124.019997,18222100
5/17/17,123.25,123.889999,120.5,120.720001,120.720001,19834700
5/18/17,116.309998,122.629997,114,121.269997,121.269997,37121900
5/19/17,123.959999,126.400002,123.07,123.220001,123.220001,21101700
5/22/17,124.980003,125.589996,123.555,124.75,124.75,13493200
5/23/17,124.669998,125.675003,122.849998,122.93,122.93,14370100
5/24/17,123.07,123.683998,121.949997,122.809998,122.809998,8371500
5/25/17,123.739998,124.449997,122.309998,123.629997,123.629997,12486500
5/26/17,123.93,124.650002,123.099998,123.989998,123.989998,7558900
5/30/17,124.080002,124.879997,123.529999,123.910004,123.910004,8343400
5/31/17,123.639999,124.175003,122,122.459999,122.459999,11582200
6/1/17,122.82,124,122.260002,123.970001,123.970001,8901400
6/2/17,123.720001,124.529999,123.239998,124.129997,124.129997,7342100
6/5/17,124.019997,125.559998,123.870003,125.370003,125.370003,10030600
6/6/17,125.370003,126.199997,124.269997,124.620003,124.620003,9257100
6/7/17,125.080002,125.910004,124.110001,125.639999,125.639999,9431600
6/8/17,142.509995,143.699997,135.210007,142.339996,142.339996,81381500
6/9/17,142.339996,148.289993,137.009995,139.440002,139.440002,54367400
6/12/17,139.169998,139.389999,136.050003,139.080002,139.080002,32177600
6/13/17,141.880005,142.244003,135.899994,136.600006,136.600006,40879600
6/14/17,137.800003,139.25,135.259995,136.669998,136.669998,32862000
6/15/17,135.639999,135.669998,133.100006,135.080002,135.080002,30510400
6/16/17,136.279999,136.5,133.550003,134.869995,134.869995,36431300
6/19/17,137.809998,140.399994,137.399994,139.470001,139.470001,24951600
6/20/17,140.080002,140.630005,137.929993,138.380005,138.380005,20580500
6/21/17,138.820007,143.5,138.020004,143.289993,143.289993,30911600
6/22/17,142.050003,144.679993,140.880005,142.270004,142.270004,21897600
6/23/17,142.100006,143.339996,141.600006,143.009995,143.009995,11759000
6/26/17,144.029999,145.360001,141.270004,142.729996,142.729996,17828100
6/27/17,143.899994,144.380005,141.100006,141.529999,141.529999,17374800
6/28/17,142.649994,144.369995,141.479996,143.949997,143.949997,17759800
6/29/17,143.160004,143.559998,137.520004,140.809998,140.809998,24130300
6/30/17,141.029999,142.380005,139.919998,140.899994,140.899994,12276700
7/3/17,141.75,142.490005,139.494995,140.990005,140.990005,6975700
7/5/17,141.160004,145,140.330002,144.869995,144.869995,16995800
7/6/17,143.009995,143.619995,141.830002,142.199997,142.199997,11934200
7/7/17,142.649994,143.378998,141.830994,142.429993,142.429993,8046200
7/10/17,143,144.160004,142.25,143.809998,143.809998,10351500
7/11/17,144.289993,145.869995,143.259995,145.809998,145.809998,13519900
7/12/17,147.380005,149.300003,146.850006,149,149,14955800
7/13/17,149.520004,150,148,149.520004,149.520004,11683400
7/14/17,150.119995,152.25,149.690002,151.830002,151.830002,11469400
7/17/17,153.529999,153.699997,150.419998,151.229996,151.229996,15342700
7/18/17,151.080002,154.600006,150.479996,153.75,153.75,15313000
7/19/17,155.139999,156.410004,152.639999,153.149994,153.149994,16896100
7/20/17,153.960007,154.119995,151.839996,152.110001,152.110001,16739800
7/21/17,151.789993,152.149994,150.309998,151.889999,151.889999,11452700
7/24/17,152.770004,153.229996,151.600006,152.259995,152.259995,10649100
7/25/17,152.360001,152.75,150.850006,152.440002,152.440002,8460300
7/26/17,152.529999,156,152.360001,155.789993,155.789993,14466300
7/27/17,157.850006,160.389999,151.330002,154.149994,154.149994,26058500
7/28/17,153.960007,158.960007,152.820007,157.559998,157.559998,14449400
7/31/17,158.899994,159.389999,153.5,154.949997,154.949997,17782400
8/1/17,156.25,156.610001,153.800003,154.729996,154.729996,12035300
8/2/17,155.470001,155.75,149.100006,151.910004,151.910004,19529300
8/3/17,152.100006,153.800003,149.600006,153.320007,153.320007,12435400
8/4/17,154.320007,154.320007,152.160004,153.330002,153.330002,10035600
8/7/17,154.830002,158.990005,154.369995,158.839996,158.839996,15906400
8/8/17,158.559998,159.839996,156.800003,157.5,157.5,15447100
8/9/17,156.050003,157.710007,155.199997,157.490005,157.490005,11022600
8/10/17,156.199997,156.5,151.25,151.770004,151.770004,19298900
8/11/17,150.509995,152.570007,147.5,151.699997,151.699997,22327400
8/14/17,154.770004,155.080002,153.100006,154.610001,154.610001,14601800
8/15/17,155.740005,158.320007,154,157.75,157.75,18635700
8/16/17,160,160.350006,158.535004,159.5,159.5,21318300
8/17/17,166.119995,168,163.509995,163.919998,163.919998,56840300
8/18/17,165.360001,169.5,164.100006,167.5,167.5,31492500
8/21/17,168.289993,170.600006,166.979996,169.25,169.25,22352300
8/22/17,170.020004,174.770004,169.639999,174.460007,174.460007,24481900
8/23/17,172.899994,176.229996,172.75,175.800003,175.800003,21939000
8/24/17,177,177,174.300003,175,175,20795200
8/25/17,174.800003,174.940002,171.110001,171.740005,171.740005,24184700
8/28/17,171.149994,171.339996,167.059998,168.300003,168.300003,24615900
8/29/17,165.149994,169.229996,164.350006,167.410004,167.410004,19587300
8/30/17,169.149994,172.389999,169.149994,171.25,171.25,17770000
8/31/17,172.539993,172.899994,170.25,171.740005,171.740005,16486800
9/1/17,171.990005,172.386002,170.649994,171.039993,171.039993,11166600
9/5/17,169.470001,171.929993,168.738007,169.919998,169.919998,14943600
9/6/17,170.169998,171.110001,167,168.139999,168.139999,19988300
9/7/17,169.259995,170.970001,168,170.479996,170.479996,15141900
9/8/17,169.990005,171.220001,168.919998,169,169,12345300
9/11/17,171.5,174.199997,171.5,174.059998,174.059998,18257900
9/12/17,174.889999,175.619995,173.369995,175.309998,175.309998,15629700
9/13/17,175.75,179.100006,175.559998,178.970001,178.970001,22060700
9/14/17,177.539993,179.929993,176.020004,177.100006,177.100006,22827700
9/15/17,177.899994,179.75,176.699997,176.699997,176.699997,26567600
9/18/17,178.889999,180.289993,177.75,179.979996,179.979996,22919800
9/19/17,180.690002,180.869995,179.25,180.070007,180.070007,14751900
9/20/17,180.020004,180.5,176.151001,177.949997,177.949997,15396700
9/21/17,178.050003,178.860992,175.300003,177.389999,177.389999,14578800
9/22/17,176.199997,178.419998,175.679993,178.139999,178.139999,12749700
9/25/17,176.479996,177,167.5,169.589996,169.589996,34033700
9/26/17,170.009995,171.899994,166.789993,167.020004,167.020004,23696200
9/27/17,169.839996,171.949997,169.449997,170.990005,170.990005,19444200
9/28/17,170.910004,171.880005,169.567001,170.240005,170.240005,13957000
9/29/17,171.110001,173.539993,170.740005,172.710007,172.710007,13401800
10/2/17,174.570007,175.130005,172.570007,173.610001,173.610001,12563400
10/3/17,176.059998,178.779999,173.610001,178.559998,178.559998,16714600
10/4/17,178.059998,180,177.300003,178.710007,178.710007,11420600
10/5/17,179,179.729996,176.029999,178.889999,178.889999,11895300
10/6/17,177.850006,179.869995,177.610001,179.199997,179.199997,8749300
10/9/17,178.970001,183.132004,178.75,182.089996,182.089996,15011600
10/10/17,181.649994,184.460007,181.360001,183.119995,183.119995,13201300
10/11/17,183,184.699997,182.600998,184.690002,184.690002,11974400
10/12/17,184.039993,184.389999,180.348007,180.529999,180.529999,15441200
10/13/17,180.960007,181.399994,177.970001,178.449997,178.449997,18107700
10/16/17,180,180.050003,178.509995,179.559998,179.559998,12855900
10/17/17,179.580002,180.119995,175.300003,175.320007,175.320007,20132200
10/18/17,177.089996,180,176.279999,179.610001,179.610001,21736500
10/19/17,177.001007,179.610001,175.449997,177.929993,177.929993,13539000
10/20/17,179.020004,179.520004,177.080002,177.320007,177.320007,11953200
10/23/17,177.800003,178.009995,173.050003,173.130005,173.130005,17610900
10/24/17,174,175.979996,173.259995,173.699997,173.699997,11946000
10/25/17,174.690002,175.440002,169.300003,170.220001,170.220001,18109400
10/26/17,170.619995,171.449997,168.580002,170.320007,170.320007,13527400
10/27/17,173.190002,177,171.110001,176.149994,176.149994,19712600
10/30/17,178.429993,181.899994,177.589996,181.580002,181.580002,20219700
10/31/17,183.570007,185.119995,181.811005,184.889999,184.889999,21256700
11/1/17,187.880005,188.880005,183.580002,186.080002,186.080002,28594700
11/2/17,190.990005,191.220001,183.309998,184.809998,184.809998,41239900
11/3/17,186.509995,186.929993,182.059998,183.210007,183.210007,19697300
11/6/17,184.070007,188.25,184,187.839996,187.839996,19873100
11/7/17,189.580002,189.860001,187,188.509995,188.509995,17781000
11/8/17,187.979996,188.149994,185.100006,185.899994,185.899994,13944600
11/9/17,184.210007,185.130005,181.050003,185.130005,185.130005,19755600
11/10/17,187.029999,187.169998,185.399994,186.410004,186.410004,15031000
11/13/17,186.770004,187.880005,184,184.539993,184.539993,17139100
11/14/17,184.300003,184.380005,181.149994,181.789993,181.789993,14475300
11/15/17,179.369995,181.880005,176.735992,181.479996,181.479996,16567000
11/16/17,183.309998,186.270004,183.119995,185.429993,185.429993,18389500
11/17/17,185.919998,186.5,184.669998,185.130005,185.130005,13422700
11/20/17,187.600006,190,186.610992,188,188,25992300
11/21/17,190.350006,191.559998,188.800003,190.899994,190.899994,19639500
11/22/17,191.539993,191.75,189.369995,189.839996,189.839996,14417600
11/24/17,189.389999,191.699997,188.699997,191.190002,191.190002,9887300
11/27/17,190.490005,191.449997,187.550003,188.029999,188.029999,14952800
11/28/17,188.830002,189.100006,186.5,186.690002,186.690002,13378100
11/29/17,185.25,185.410004,173.619995,179.910004,179.910004,40204100
11/30/17,179.529999,179.800003,176.320007,177.080002,177.080002,25851100
12/1/17,175.270004,179.800003,173.800003,174.610001,174.610001,26782300
12/4/17,177.199997,177.580002,168.259995,169.580002,169.580002,35895100
12/5/17,165.279999,172.960007,164.25,168.960007,168.960007,31609900
12/6/17,172.630005,173.229996,167.865005,172.630005,172.630005,23897800
12/7/17,175.289993,175.820007,172.259995,174.470001,174.470001,15697900
12/8/17,177.570007,178.960007,176.369995,177.619995,177.619995,23543400
12/11/17,179.899994,180.679993,178.149994,179.289993,179.289993,15626200
12/12/17,174.639999,178.160004,173.770004,174.639999,174.639999,22656500
12/13/17,175.190002,177.699997,174.300003,176.470001,176.470001,18653400
12/14/17,173.110001,173.389999,169.610001,171.75,171.75,32830000
12/15/17,172.889999,173.550003,170,173.550003,173.550003,41356700
12/18/17,174.600006,174.699997,172.369995,173.369995,173.369995,17023300
12/19/17,171.970001,173,170.509995,171.279999,171.279999,23936200
12/20/17,171.789993,172.899994,170.800003,172.639999,172.639999,17121400
12/21/17,172.800003,176.25,172.651001,175.320007,175.320007,14812400
12/22/17,175.839996,176.660004,175.039993,176.289993,176.289993,12524700
12/26/17,174.550003,175.149994,171.729996,172.330002,172.330002,12913800
12/27/17,172.289993,173.869995,171.729996,172.970001,172.970001,10152300
12/28/17,173.039993,173.529999,171.669998,172.300003,172.300003,9508100
12/29/17,172.279999,173.669998,171.199997,172.429993,172.429993,9704600
1/2/18,176.399002,184.100006,175.699997,183.649994,183.649994,29916900
1/3/18,185.190002,185.634995,181.399994,184,184,20121900
1/4/18,185.899994,187.746994,184.429993,185.710007,185.710007,19473800
1/5/18,187.169998,190.75,186.300995,190.699997,190.699997,18168300
1/8/18,190.460007,191.660004,189.070007,190.330002,190.330002,16230100
1/9/18,191.130005,192.490005,188,190.800003,190.800003,19495100
1/10/18,188.100006,190.389999,186.580002,189.789993,189.789993,17943800
1/11/18,189.729996,190.429993,188.100006,188.75,188.75,12400400
1/12/18,189.910004,190.199997,187.25,187.789993,187.789993,11789600
1/16/18,190.399994,191.740005,181.75,182.399994,182.399994,27428500
1/17/18,183.300003,184.800003,179.320007,183.830002,183.830002,21346500
1/18/18,184.279999,185.845001,182.690002,184.399994,184.399994,14190700
1/19/18,185.149994,185.238998,182.800003,184.050003,184.050003,15349300
1/22/18,184.975006,185.039993,181.679993,184.020004,184.020004,16016300
1/23/18,185.279999,192.399994,183.539993,192.279999,192.279999,31305900
1/24/18,194.710007,198.860001,192.399994,195.529999,195.529999,34497300
